postcode,lat,lng,MSOA11CD
GL56 9AQ,51.991491,-1.748008,E02004616
GL56 9AT,51.998821,-1.735662,E02004616
GL56 9AU,52.043371,-1.68132,E02006518
GL56 9AW,51.976024,-1.750875,E02004616
GL56 9AX,52.015689,-1.753034,E02004615
GL56 9AY,52.016141,-1.753906,E02004615
GL56 9AZ,52.013201,-1.759484,E02004615
GL56 9BA,52.013478,-1.763111,E02004615
GL56 9BB,52.012283,-1.762713,E02004615
GL56 9BD,52.011899,-1.76462,E02004615
GL56 9BE,52.011432,-1.764943,E02004615
GL56 9BG,52.011342,-1.765045,E02004615
GL56 9BH,52.013706,-1.76477,E02004615
GL56 9BJ,52.01419,-1.764156,E02004615
GL56 9BL,52.013864,-1.762977,E02004615
GL56 9BN,52.013969,-1.761651,E02004615
GL56 9BP,52.013217,-1.758726,E02004615
GL56 9BQ,52.014088,-1.766896,E02004615
GL56 9BS,52.013381,-1.758715,E02004615
GL56 9BT,52.013461,-1.75906,E02004615
GL56 9BU,52.014328,-1.761241,E02004615
GL56 9BW,52.013985,-1.760369,E02004615
GL56 9BX,52.014734,-1.761851,E02004615
GL56 9BY,52.015105,-1.763073,E02004615
GL56 9BZ,52.016533,-1.762162,E02004615
GL56 9DB,52.016051,-1.755345,E02004615
GL56 9DD,52.016063,-1.755334,E02004615
GL56 9DN,52.013088,-1.761291,E02004615
GL56 9DP,52.011129,-1.761014,E02004615
GL56 9DR,52.011369,-1.759439,E02004615
GL56 9DS,52.012405,-1.760527,E02004615
GL56 9DT,52.014143,-1.758809,E02004615
GL56 9DU,52.014555,-1.757714,E02004615
GL56 9DW,52.011857,-1.760967,E02004615
GL56 9DX,52.015042,-1.758469,E02004615
GL56 9DY,52.015645,-1.754546,E02004615
GL56 9DZ,52.016439,-1.75562,E02004615
GL56 9EA,52.016411,-1.755256,E02004615
GL56 9EB,52.017405,-1.75356,E02004615
GL56 9ED,52.017354,-1.755003,E02004615
GL56 9EE,52.01768,-1.756021,E02004615
GL56 9EF,52.016462,-1.75849,E02004615
GL56 9EG,52.016185,-1.757898,E02004615
GL56 9EH,52.017386,-1.757363,E02004615
GL56 9EQ,52.015392,-1.758336,E02004615
GL56 9ER,52.015017,-1.759343,E02004615
GL56 9ES,52.012425,-1.762519,E02004615
GL56 9ET,52.011787,-1.762872,E02004615
GL56 9EU,52.011563,-1.763223,E02004615
GL56 9EX,52.01116,-1.763953,E02004615
GL56 9EY,52.010344,-1.764963,E02004615
GL56 9EZ,52.010012,-1.765212,E02004615
GL56 9HA,52.010092,-1.764848,E02004615
GL56 9HB,52.00934,-1.765613,E02004615
GL56 9HD,52.008919,-1.766315,E02004615
GL56 9HE,52.009114,-1.765814,E02004615
GL56 9HF,52.008656,-1.766341,E02004615
GL56 9HG,52.00873,-1.76739,E02004615
GL56 9HH,52.008181,-1.767145,E02004615
GL56 9HJ,52.007842,-1.767296,E02004615
GL56 9HL,52.008144,-1.77105,E02004615
GL56 9HN,52.007025,-1.767781,E02004615
GL56 9HP,52.007494,-1.765051,E02004615
GL56 9HQ,52.008307,-1.766911,E02004615
GL56 9HR,52.008341,-1.765891,E02004615
GL56 9HT,52.01062,-1.76365,E02004615
GL56 9HU,52.011007,-1.762705,E02004615
GL56 9HW,52.007974,-1.766709,E02004615
GL56 9HX,52.010364,-1.761539,E02004615
GL56 9HY,52.0105,-1.744958,E02004615
GL56 9JR,52.021419,-1.745585,E02004615
GL56 9JS,52.020649,-1.748369,E02004615
GL56 9JT,52.021445,-1.746397,E02004615
GL56 9JU,52.01836,-1.741955,E02004615
GL56 9JY,52.017769,-1.74276,E02004615
GL56 9JZ,52.019002,-1.739387,E02004615
GL56 9LA,52.020368,-1.739306,E02004615
GL56 9LB,52.019906,-1.737633,E02004615
GL56 9LE,52.016255,-1.737363,E02004615
GL56 9LF,52.020797,-1.737817,E02004615
GL56 9LG,52.021281,-1.737246,E02004615
GL56 9LH,52.029946,-1.736321,E02004615
GL56 9LJ,52.03012,-1.72475,E02004615
GL56 9LL,52.024872,-1.745915,E02004615
GL56 9LN,52.034958,-1.750738,E02004615
GL56 9LQ,52.0222,-1.738334,E02004615
GL56 9LR,52.018842,-1.740175,E02004615
GL56 9LW,52.01953,-1.738306,E02004615
GL56 9NA,51.99347,-1.69861,E02004616
GL56 9NB,51.994141,-1.697091,E02004616
GL56 9ND,51.993158,-1.699457,E02004616
GL56 9NE,51.993494,-1.69743,E02004616
GL56 9NF,51.9931,-1.697812,E02004616
GL56 9NG,52.021273,-1.657211,E02004616
GL56 9NH,51.99475,-1.696228,E02004616
GL56 9NJ,51.994906,-1.697377,E02004616
GL56 9NL,51.998043,-1.687014,E02004616
GL56 9NN,52.001544,-1.684182,E02004616
GL56 9NP,52.004739,-1.679291,E02004616
GL56 9NQ,51.99405,-1.700339,E02004616
GL56 9NR,52.008401,-1.683839,E02004616
GL56 9NS,52.004231,-1.705195,E02004616
GL56 9NT,52.017959,-1.684325,E02004616
GL56 9NU,52.025644,-1.669277,E02004616
GL56 9NW,51.999794,-1.675483,E02004616
GL56 9NX,52.021604,-1.655739,E02004616
GL56 9NY,52.019344,-1.658421,E02004616
GL56 9NZ,52.018973,-1.65462,E02004616
GL56 9PA,52.023271,-1.651716,E02004616
GL56 9PB,52.023469,-1.651773,E02004616
GL56 9PD,52.024343,-1.64923,E02004616
GL56 9PE,52.025233,-1.649281,E02004616
GL56 9PF,52.024336,-1.647175,E02004616
GL56 9PH,52.006751,-1.659594,E02004616
GL56 9PL,52.025192,-1.647518,E02004616
GL56 9PN,52.030541,-1.626109,E02004616
GL56 9PP,52.010225,-1.645465,E02004616
GL56 9PQ,52.028574,-1.641445,E02004616
GL56 9PR,51.993296,-1.693211,E02004616
GL56 9PS,51.992904,-1.694525,E02004616
GL56 9PT,51.995008,-1.694437,E02004616
GL56 9PU,51.995608,-1.693822,E02004616
GL56 9PW,51.995816,-1.694243,E02004616
GL56 9PX,51.993209,-1.694071,E02004616
GL56 9PY,51.992449,-1.692314,E02004616
GL56 9PZ,51.991885,-1.693177,E02004616
GL56 9QA,51.994763,-1.705097,E02004616
GL56 9QB,52.002526,-1.729315,E02004616
GL56 9QD,52.002349,-1.72964,E02004616
GL56 9QE,52.001156,-1.731493,E02004616
GL56 9QF,52.004252,-1.728011,E02004616
GL56 9QG,52.012114,-1.722165,E02004615
GL56 9QJ,52.020426,-1.709869,E02004615
GL56 9QL,52.020136,-1.707979,E02004615
GL56 9QN,52.019111,-1.709003,E02004615
GL56 9QP,52.028854,-1.707949,E02004615
GL56 9QQ,52.019771,-1.714201,E02004615
GL56 9QR,52.034787,-1.689892,E02004615
GL56 9QS,52.029399,-1.682234,E02004615
GL56 9QT,52.032606,-1.677809,E02004615
GL56 9QU,52.040067,-1.674358,E02006518
GL56 9QW,52.031099,-1.720356,E02004615
GL56 9QX,52.044456,-1.680132,E02006518
GL56 9QY,52.045874,-1.69072,E02006518
GL56 9QZ,52.046643,-1.69242,E02004615
GL56 9RA,52.044905,-1.677983,E02006518
GL56 9RB,52.052878,-1.675872,E02006518
GL56 9RD,52.04942,-1.653029,E02006518
GL56 9RE,52.050051,-1.664999,E02006518
GL56 9RF,52.029455,-1.754631,E02004615
GL56 9RG,52.019499,-1.709758,E02004615
GL56 9RH,52.004872,-1.744149,E02004615
GL56 9RJ,52.025899,-1.756749,E02004615
GL56 9RL,52.026958,-1.755912,E02004615
GL56 9RN,52.043961,-1.680993,E02006518
GL56 9RP,52.027149,-1.756859,E02004615
GL56 9RQ,52.011498,-1.731887,E02004615
GL56 9RR,52.027255,-1.755823,E02004615
GL56 9RS,52.02745,-1.7547,E02004615
GL56 9RT,51.992456,-1.695198,E02004616
GL56 9RU,51.992677,-1.693711,E02004616
GL56 9RW,51.992257,-1.694646,E02004616
GL56 9SA,52.042874,-1.678216,E02006518
GL56 9SB,52.042021,-1.677598,E02006518
GL56 9SD,52.042878,-1.6752,E02006518
GL56 9SE,52.041906,-1.675817,E02006518
GL56 9SF,52.041527,-1.675368,E02006518
GL56 9SG,52.043891,-1.675118,E02006518
GL56 9SH,52.044054,-1.67901,E02006518
GL56 9SJ,52.043753,-1.677568,E02006518
GL56 9SL,52.043786,-1.676285,E02006518
GL56 9SQ,52.044355,-1.677243,E02006518
GL56 9SR,52.045133,-1.679075,E02006518
GL56 9TA,52.000746,-1.761681,E02004615
GL56 9TB,51.982011,-1.767445,E02004616
GL56 9TD,51.985769,-1.787079,E02004616
GL56 9TE,51.997003,-1.783564,E02004616
GL56 9TF,51.993703,-1.789255,E02004616
GL56 9TG,52.002621,-1.793613,E02004615
GL56 9TH,51.994516,-1.823643,E02004668
GL56 9TJ,51.994382,-1.824372,E02004668
GL56 9TL,51.988456,-1.82439,E02004617
GL56 9TN,51.992471,-1.809422,E02004616
GL56 9TP,52.012239,-1.825827,E02004615
GL56 9TQ,51.996223,-1.805488,E02004668
GL56 9TR,52.011554,-1.786753,E02004615
GL56 9TS,52.015283,-1.780718,E02004615
GL56 9TW,52.006116,-1.808471,E02004615
GL56 9WH,51.991421,-1.701613,E02004616
GL6 0AA,51.696424,-2.218422,E02004663
GL6 0AB,51.696398,-2.21793,E02004663
GL6 0AD,51.697671,-2.217766,E02004663
GL6 0AE,51.697479,-2.21969,E02004663
GL6 0AF,51.695339,-2.219766,E02004663
GL6 0AG,51.696584,-2.217472,E02004663
GL6 0AH,51.699286,-2.219785,E02004663
GL6 0AJ,51.697989,-2.218082,E02004663
GL6 0AL,51.695857,-2.213934,E02004663
GL6 0AN,51.697096,-2.217879,E02004663
GL6 0AP,51.698086,-2.216929,E02004663
GL6 0AR,51.697969,-2.217088,E02004663
GL6 0AS,51.69849,-2.217597,E02004663
GL6 0AT,51.698758,-2.218307,E02004663
GL6 0AU,51.700237,-2.220861,E02004663
GL6 0AW,51.697785,-2.214482,E02004663
GL6 0AX,51.699735,-2.220091,E02004663
GL6 0AY,51.699951,-2.219861,E02004663
GL6 0AZ,51.70249,-2.222869,E02004663
GL6 0BA,51.695819,-2.217685,E02004663
GL6 0BB,51.700823,-2.220227,E02004663
GL6 0BD,51.700958,-2.219996,E02004663
GL6 0BE,51.698603,-2.221471,E02004663
GL6 0BG,51.698595,-2.233021,E02004663
GL6 0BJ,51.698178,-2.234712,E02004663
GL6 0BL,51.695228,-2.21817,E02004663
GL6 0BP,51.694543,-2.217679,E02004663
GL6 0BS,51.694293,-2.213449,E02004663
GL6 0BT,51.693491,-2.21916,E02004663
GL6 0BX,51.694234,-2.219008,E02004663
GL6 0BZ,51.69367,-2.219899,E02004663
GL6 0DA,51.693769,-2.219566,E02004663
GL6 0DB,51.694106,-2.220252,E02004663
GL6 0DD,51.694278,-2.219877,E02004663
GL6 0DE,51.696758,-2.225097,E02004663
GL6 0DF,51.693314,-2.220957,E02004663
GL6 0DG,51.694041,-2.221207,E02004663
GL6 0DH,51.695981,-2.222504,E02004663
GL6 0DJ,51.69633,-2.22362,E02004663
GL6 0DL,51.696491,-2.224069,E02004663
GL6 0DN,51.695704,-2.223656,E02004663
GL6 0DP,51.695148,-2.225827,E02004663
GL6 0DQ,51.693801,-2.224938,E02004663
GL6 0DR,51.695715,-2.226868,E02004663
GL6 0DS,51.695977,-2.230877,E02004663
GL6 0DT,51.697164,-2.229122,E02004663
GL6 0DU,51.694723,-2.219195,E02004663
GL6 0DW,51.69578,-2.224036,E02004663
GL6 0DX,51.697352,-2.229571,E02004663
GL6 0DY,51.697602,-2.230527,E02004663
GL6 0DZ,51.694033,-2.220845,E02004663
GL6 0EA,51.69748,-2.223929,E02004663
GL6 0EB,51.698546,-2.225931,E02004663
GL6 0ED,51.698409,-2.227073,E02004663
GL6 0EE,51.698023,-2.226956,E02004663
GL6 0EF,51.697393,-2.226953,E02004663
GL6 0EG,51.697125,-2.226184,E02004663
GL6 0EH,51.696323,-2.226831,E02004663
GL6 0EJ,51.697346,-2.228255,E02004663
GL6 0EL,51.698106,-2.230125,E02004663
GL6 0EN,51.69826,-2.231453,E02004663
GL6 0EP,51.697627,-2.23141,E02004663
GL6 0EQ,51.696491,-2.225917,E02004663
GL6 0ER,51.697355,-2.232769,E02004663
GL6 0ES,51.69866,-2.23224,E02004663
GL6 0ET,51.699677,-2.236181,E02004663
GL6 0EU,51.69968,-2.234691,E02004663
GL6 0EW,51.69803,-2.232454,E02004663
GL6 0EX,51.698368,-2.229692,E02004663
GL6 0EY,51.698925,-2.229869,E02004663
GL6 0EZ,51.698684,-2.228768,E02004663
GL6 0FA,51.701172,-2.241105,E02004663
GL6 0FB,51.69423,-2.225881,E02004663
GL6 0FD,51.681833,-2.24456,E02004663
GL6 0FE,51.697066,-2.23055,E02004663
GL6 0FF,51.681294,-2.235431,E02004663
GL6 0FG,51.698848,-2.237132,E02004663
GL6 0HA,51.698847,-2.228277,E02004663
GL6 0HB,51.698317,-2.228346,E02004663
GL6 0HD,51.700069,-2.233304,E02004663
GL6 0HE,51.700635,-2.233538,E02004663
GL6 0HF,51.699724,-2.230422,E02004663
GL6 0HG,51.699858,-2.231002,E02004663
GL6 0HH,51.694014,-2.218352,E02004663
GL6 0HJ,51.69365,-2.218745,E02004663
GL6 0HL,51.693839,-2.21905,E02004663
GL6 0HN,51.695059,-2.22982,E02004663
GL6 0HP,51.694121,-2.217026,E02004663
GL6 0HQ,51.700613,-2.232709,E02004663
GL6 0HR,51.693404,-2.216125,E02004663
GL6 0HS,51.693313,-2.216414,E02004663
GL6 0HT,51.692496,-2.215716,E02004663
GL6 0HU,51.692531,-2.216251,E02004663
GL6 0HW,51.694338,-2.216723,E02004663
GL6 0HX,51.692605,-2.216899,E02004663
GL6 0HY,51.692263,-2.217259,E02004663
GL6 0HZ,51.692879,-2.217613,E02004663
GL6 0JB,51.692904,-2.218814,E02004663
GL6 0JD,51.691459,-2.217635,E02004663
GL6 0JE,51.692875,-2.21987,E02004663
GL6 0JF,51.692714,-2.219594,E02004663
GL6 0JG,51.69257,-2.219319,E02004663
GL6 0JJ,51.693092,-2.221285,E02004663
GL6 0JL,51.693239,-2.222302,E02004663
GL6 0JN,51.693018,-2.220247,E02004663
GL6 0JP,51.691705,-2.222493,E02004663
GL6 0JQ,51.692982,-2.220608,E02004663
GL6 0JR,51.69215,-2.222962,E02004663
GL6 0JS,51.691153,-2.224371,E02004663
GL6 0JT,51.68997,-2.224948,E02004663
GL6 0JU,51.688344,-2.226079,E02004663
GL6 0JW,51.692223,-2.222659,E02004663
GL6 0JX,51.687324,-2.226656,E02004663
GL6 0JY,51.688533,-2.224406,E02004663
GL6 0JZ,51.689505,-2.224005,E02004663
GL6 0LA,51.689803,-2.222951,E02004663
GL6 0LB,51.68778,-2.223129,E02004663
GL6 0LD,51.687605,-2.222415,E02004663
GL6 0LE,51.691975,-2.220632,E02004663
GL6 0LF,51.692056,-2.220459,E02004663
GL6 0LG,51.691365,-2.221247,E02004663
GL6 0LH,51.691506,-2.220934,E02004663
GL6 0LJ,51.691885,-2.220227,E02004663
GL6 0LL,51.691847,-2.221355,E02004663
GL6 0LN,51.69336,-2.217452,E02004663
GL6 0LP,51.69155,-2.216825,E02004663
GL6 0LQ,51.691401,-2.221175,E02004663
GL6 0LR,51.693316,-2.219655,E02004663
GL6 0LS,51.6964,-2.219786,E02004663
GL6 0LT,51.696254,-2.221058,E02004663
GL6 0LU,51.696567,-2.221856,E02004663
GL6 0LW,51.699752,-2.229989,E02004663
GL6 0LX,51.695751,-2.220463,E02004663
GL6 0LY,51.696962,-2.222234,E02004663
GL6 0LZ,51.698387,-2.224628,E02004663
GL6 0NA,51.698567,-2.224238,E02004663
GL6 0NB,51.70019,-2.226431,E02004663
GL6 0ND,51.700466,-2.227937,E02004663
GL6 0NE,51.698593,-2.229375,E02004663
GL6 0NF,51.699657,-2.228093,E02004663
GL6 0NG,51.70034,-2.228356,E02004663
GL6 0NH,51.701121,-2.228621,E02004663
GL6 0NJ,51.70077,-2.229154,E02004663
GL6 0NL,51.701615,-2.22913,E02004663
GL6 0NN,51.70262,-2.230264,E02004663
GL6 0NP,51.703425,-2.232091,E02004663
GL6 0NQ,51.69997,-2.228745,E02004663
GL6 0NR,51.703663,-2.229835,E02004663
GL6 0NS,51.697789,-2.222223,E02004663
GL6 0NT,51.69694,-2.219253,E02004663
GL6 0NU,51.696848,-2.220482,E02004663
GL6 0NW,51.70317,-2.229369,E02004663
GL6 0NY,51.697339,-2.222308,E02004663
GL6 0NZ,51.684856,-2.239181,E02004663
GL6 0PA,51.688132,-2.231492,E02004663
GL6 0PB,51.687684,-2.235482,E02004663
GL6 0PD,51.68882,-2.238179,E02004663
GL6 0PE,51.684923,-2.235569,E02004663
GL6 0PF,51.683719,-2.235129,E02004663
GL6 0PG,51.683623,-2.233827,E02004663
GL6 0PH,51.684278,-2.23017,E02004663
GL6 0PJ,51.687168,-2.227928,E02004663
GL6 0PL,51.686397,-2.227158,E02004663
GL6 0PN,51.68401,-2.229113,E02004663
GL6 0PP,51.681483,-2.230919,E02004663
GL6 0PQ,51.683995,-2.232425,E02004663
GL6 0PR,51.681077,-2.234652,E02004663
GL6 0PS,51.678075,-2.23844,E02004663
GL6 0PT,51.680277,-2.234735,E02004663
GL6 0PU,51.681589,-2.2363,E02004663
GL6 0PW,51.68109,-2.232743,E02004663
GL6 0PX,51.681881,-2.237462,E02004663
GL6 0PY,51.682251,-2.24108,E02004663
GL6 0PZ,51.680977,-2.244256,E02004663
GL6 0QA,51.684039,-2.262483,E02004663
GL6 0QB,51.679469,-2.234181,E02004663
GL6 0QD,51.67577,-2.23114,E02004663
GL6 0QE,51.673056,-2.226166,E02004663
GL6 0QF,51.678004,-2.221081,E02004663
GL6 0QG,51.679797,-2.222323,E02004663
GL6 0QH,51.683656,-2.223423,E02004663
GL6 0QJ,51.686242,-2.22328,E02004663
GL6 0QL,51.686397,-2.222138,E02004663
GL6 0QN,51.690444,-2.221565,E02004663
GL6 0QP,51.686167,-2.216998,E02004663
GL6 0QQ,51.680689,-2.221373,E02004663
GL6 0QR,51.679572,-2.236583,E02004663
GL6 0QS,51.694261,-2.215981,E02004663
GL6 0QW,51.691237,-2.220687,E02004663
GL6 0RA,51.694508,-2.221889,E02004663
GL6 0RB,51.694389,-2.222742,E02004663
GL6 0RD,51.694851,-2.225508,E02004663
GL6 0RE,51.695111,-2.2214,E02004663
GL6 0RF,51.695487,-2.231746,E02004663
GL6 0RH,51.696531,-2.235528,E02004663
GL6 0RJ,51.696073,-2.23528,E02004663
GL6 0RL,51.695968,-2.233644,E02004663
GL6 0RN,51.694708,-2.220515,E02004663
GL6 0RP,51.695761,-2.233773,E02004663
GL6 0RR,51.694747,-2.223699,E02004663
GL6 0RS,51.6921,-2.225465,E02004663
GL6 0RT,51.692466,-2.226769,E02004663
GL6 0RU,51.692204,-2.227708,E02004663
GL6 0RW,51.695492,-2.233671,E02004663
GL6 0RX,51.691913,-2.229124,E02004663
GL6 0RY,51.692553,-2.228259,E02004663
GL6 0RZ,51.692676,-2.230011,E02004663
GL6 0SA,51.692698,-2.232571,E02004663
GL6 0SB,51.693325,-2.233457,E02004663
GL6 0SD,51.693694,-2.23356,E02004663
GL6 0SE,51.693513,-2.234109,E02004663
GL6 0SF,51.693452,-2.234553,E02004663
GL6 0SG,51.693322,-2.235063,E02004663
GL6 0SH,51.693365,-2.236336,E02004663
GL6 0SJ,51.692824,-2.236811,E02004663
GL6 0SL,51.694138,-2.24055,E02004663
GL6 0SN,51.694929,-2.237845,E02004663
GL6 0SP,51.692079,-2.231512,E02004663
GL6 0SQ,51.693383,-2.236018,E02004663
GL6 0SR,51.691837,-2.226563,E02004663
GL6 0SU,51.685225,-2.239038,E02004663
GL6 0TA,51.699467,-2.233228,E02004663
GL6 0TB,51.700693,-2.231455,E02004663
GL6 0TD,51.701433,-2.234555,E02004663
GL6 0TE,51.701704,-2.233862,E02004663
GL6 0TF,51.701336,-2.233918,E02004663
GL6 0TG,51.696631,-2.232226,E02004663
GL6 0TH,51.700062,-2.234269,E02004663
GL6 0TL,51.699137,-2.231592,E02004663
GL6 0TN,51.702364,-2.232433,E02004663
GL6 0TP,51.700443,-2.235404,E02004663
GL6 0TQ,51.697396,-2.234809,E02004663
GL6 0TR,51.701939,-2.233357,E02004663
GL6 0YQ,51.752852,-2.221567,E02004656
GL6 1EA,51.752852,-2.221567,E02004656
GL6 1EE,51.752852,-2.221567,E02004656
GL6 1EJ,51.752857,-2.221563,E02004656
GL6 1GG,51.752852,-2.221567,E02004656
GL6 1GJ,51.752852,-2.221567,E02004656
GL6 1GX,51.752852,-2.221567,E02004656
GL6 1HD,51.752852,-2.221567,E02004656
GL6 1HJ,51.752857,-2.221563,E02004656
GL6 1HR,51.752852,-2.221567,E02004656
GL6 1HU,51.752852,-2.221567,E02004656
GL6 1JA,51.752857,-2.221563,E02004656
GL6 1JG,51.752857,-2.221563,E02004656
GL6 1JH,51.752857,-2.221563,E02004656
GL6 1LA,51.752857,-2.221563,E02004656
GL6 1LE,51.752857,-2.221563,E02004656
GL6 1LF,51.752857,-2.221563,E02004656
GL6 1LR,51.752857,-2.221563,E02004656
GL6 1LU,51.752857,-2.221563,E02004656
GL6 1LY,51.752857,-2.221563,E02004656
GL6 1LZ,51.752857,-2.221563,E02004656
GL6 1NA,51.752857,-2.221563,E02004656
GL6 1NB,51.752857,-2.221563,E02004656
GL6 1ND,51.752857,-2.221563,E02004656
GL6 1NE,51.752857,-2.221563,E02004656
GL6 1NR,51.752857,-2.221563,E02004656
GL6 1NY,51.752857,-2.221563,E02004656
GL6 1PA,51.752857,-2.221563,E02004656
GL6 1PD,51.752857,-2.221563,E02004656
GL6 1SA,51.739276,-2.248379,E02004654
GL6 1SB,51.73928,-2.248375,E02004654
GL6 1SD,51.739276,-2.248379,E02004654
GL6 1SE,51.739276,-2.248379,E02004654
GL6 1SF,51.739276,-2.248379,E02004654
GL6 1SG,51.739276,-2.248379,E02004654
GL6 1SH,51.739276,-2.248379,E02004654
GL6 1SJ,51.739276,-2.248379,E02004654
GL6 1SL,51.739276,-2.248379,E02004654
GL6 1SN,51.739276,-2.248379,E02004654
GL6 1SP,51.739276,-2.248379,E02004654
GL6 1SQ,51.739276,-2.248379,E02004654
GL6 1SR,51.739276,-2.248379,E02004654
GL6 1SS,51.739276,-2.248379,E02004654
GL6 1ST,51.739276,-2.248379,E02004654
GL6 1SU,51.739276,-2.248379,E02004654
GL6 1SW,51.739276,-2.248379,E02004654
GL6 1SX,51.739276,-2.248379,E02004654
GL6 1SY,51.739276,-2.248379,E02004654
GL6 1SZ,51.739276,-2.248379,E02004654
GL6 1TA,51.739276,-2.248379,E02004654
GL6 1TB,51.739276,-2.248379,E02004654
GL6 1TD,51.739276,-2.248379,E02004654
GL6 1TE,51.739276,-2.248379,E02004654
GL6 1TF,51.739276,-2.248379,E02004654
GL6 1TG,51.739276,-2.248379,E02004654
GL6 1TH,51.739276,-2.248379,E02004654
GL6 1TJ,51.739276,-2.248379,E02004654
GL6 1TL,51.739276,-2.248379,E02004654
GL6 1TP,51.739276,-2.248379,E02004654
GL6 1TQ,51.739276,-2.248379,E02004654
GL6 1ZZ,51.752852,-2.221552,E02004656
GL6 6AA,51.756734,-2.231857,E02004654
GL6 6AB,51.758945,-2.232434,E02004654
GL6 6AD,51.76056,-2.232467,E02004654
GL6 6AE,51.760824,-2.232617,E02004654
GL6 6AG,51.761445,-2.232287,E02004654
GL6 6AH,51.762921,-2.231353,E02004654
GL6 6AJ,51.762757,-2.232323,E02004654
GL6 6AL,51.763546,-2.231628,E02004654
GL6 6AN,51.761528,-2.233646,E02004654
GL6 6AP,51.761524,-2.232795,E02004654
GL6 6AQ,51.761949,-2.231913,E02004654
GL6 6AR,51.761783,-2.233796,E02004654
GL6 6AS,51.76266,-2.234362,E02004654
GL6 6AT,51.762655,-2.2338,E02004654
GL6 6AU,51.763401,-2.23421,E02004654
GL6 6AW,51.762064,-2.232957,E02004654
GL6 6AX,51.762764,-2.233424,E02004654
GL6 6AY,51.763071,-2.232904,E02004654
GL6 6BA,51.763403,-2.233181,E02004654
GL6 6BB,51.763929,-2.233716,E02004654
GL6 6BD,51.76451,-2.232346,E02004654
GL6 6BE,51.763807,-2.233212,E02004654
GL6 6BG,51.76409,-2.233949,E02004654
GL6 6BH,51.767062,-2.23333,E02004654
GL6 6BJ,51.769083,-2.232352,E02004654
GL6 6BL,51.765867,-2.232774,E02004654
GL6 6BN,51.765265,-2.23264,E02004654
GL6 6BP,51.763598,-2.234559,E02004654
GL6 6BQ,51.765442,-2.233916,E02004654
GL6 6BS,51.763068,-2.234455,E02004654
GL6 6BT,51.763111,-2.235107,E02004654
GL6 6BU,51.764222,-2.235486,E02004654
GL6 6BW,51.764598,-2.233666,E02004654
GL6 6BX,51.765384,-2.23622,E02004654
GL6 6BY,51.766128,-2.237021,E02004654
GL6 6BZ,51.76553,-2.237883,E02004654
GL6 6DA,51.765417,-2.23735,E02004654
GL6 6DB,51.765146,-2.238204,E02004654
GL6 6DD,51.764633,-2.238505,E02004654
GL6 6DE,51.764792,-2.239608,E02004654
GL6 6DF,51.764153,-2.24001,E02004654
GL6 6DG,51.763254,-2.239976,E02004654
GL6 6DH,51.761921,-2.241288,E02004654
GL6 6DJ,51.761424,-2.242632,E02004654
GL6 6DL,51.760634,-2.241904,E02004654
GL6 6DN,51.76613,-2.234351,E02004654
GL6 6DQ,51.763307,-2.24044,E02004654
GL6 6DR,51.784754,-2.22036,E02004652
GL6 6DS,51.766409,-2.220513,E02004652
GL6 6EA,51.756329,-2.227755,E02004656
GL6 6EB,51.756215,-2.226118,E02004656
GL6 6ED,51.762488,-2.227612,E02004654
GL6 6EE,51.761188,-2.225346,E02004654
GL6 6EF,51.75865,-2.240604,E02004654
GL6 6EG,51.760259,-2.240656,E02004654
GL6 6EH,51.758247,-2.239776,E02004654
GL6 6EJ,51.757626,-2.239685,E02004654
GL6 6EL,51.756232,-2.240113,E02004654
GL6 6EN,51.753749,-2.245025,E02004654
GL6 6EP,51.753249,-2.247572,E02004654
GL6 6EQ,51.758632,-2.240285,E02004654
GL6 6ER,51.752921,-2.2497,E02004654
GL6 6ES,51.753513,-2.250471,E02004654
GL6 6ET,51.754061,-2.250735,E02004654
GL6 6EU,51.754052,-2.250619,E02004654
GL6 6EW,51.752411,-2.244467,E02004654
GL6 6EX,51.754705,-2.252375,E02004654
GL6 6EY,51.752374,-2.253202,E02004654
GL6 6EZ,51.752587,-2.258723,E02004654
GL6 6FA,51.752599,-2.251317,E02004654
GL6 6HA,51.751294,-2.253602,E02004654
GL6 6HB,51.751609,-2.253531,E02004654
GL6 6HD,51.751071,-2.257106,E02004654
GL6 6HE,51.750292,-2.259941,E02004654
GL6 6HF,51.750308,-2.258851,E02004654
GL6 6HG,51.755568,-2.252308,E02004654
GL6 6HH,51.757017,-2.251461,E02004654
GL6 6HJ,51.758419,-2.252121,E02004654
GL6 6HL,51.758921,-2.248458,E02004654
GL6 6HN,51.75838,-2.247176,E02004654
GL6 6HP,51.757723,-2.247477,E02004654
GL6 6HQ,51.756333,-2.251892,E02004654
GL6 6HR,51.758137,-2.247378,E02004654
GL6 6HS,51.75749,-2.247505,E02004654
GL6 6HT,51.758341,-2.246209,E02004654
GL6 6HU,51.758854,-2.245864,E02004654
GL6 6HW,51.75815,-2.247454,E02004654
GL6 6HX,51.759295,-2.245693,E02004654
GL6 6HY,51.759219,-2.245877,E02004654
GL6 6HZ,51.759355,-2.249761,E02004654
GL6 6JA,51.75946,-2.248707,E02004654
GL6 6JB,51.759911,-2.247956,E02004654
GL6 6JD,51.759831,-2.247521,E02004654
GL6 6JE,51.759248,-2.246982,E02004654
GL6 6JF,51.759504,-2.247139,E02004654
GL6 6JH,51.760703,-2.247439,E02004654
